batchNum,subjectID ,IBfamiliarity,age,ishihara,experimentName,path,browserName,browserInfo,displayWindowHeight,displayWindowWidth,displayScreenHeight,displayScreenWidth,totalTime,date,comments,prolificPID,studyID,sessionID
2,245,yes,24,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,86835.875,1/5/21,,5ef33c05f4c5240413ef9ac2,5ff3b8049bf07d9c7a88d11a,5ff3c8693986cc9ddffbb78c
2,246,no,34,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,113760.615,1/5/21,,5fb97228ff45687f38da7813,5ff3b8049bf07d9c7a88d11a,5ff3cf8b50a719a0557dd974
2,247,no,21,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,720,1280,720,1280,54021.75,1/5/21,,5f9ded175aa86e381f394e74,5ff3b8049bf07d9c7a88d11a,5ff3d2656d65c5a3cac2d5af
2,248,no,18,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Safari,605,900,1440,900,1440,82470,1/5/21,,5eca9024ab178905a79c924a,5ff3b8049bf07d9c7a88d11a,5ff3c80f9568d59c35947b63
2,249,no,18,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Safari,605,900,1440,900,1440,82465,1/5/21,,5eca9024ab178905a79c924a,5ff3b8049bf07d9c7a88d11a,5ff3c80f9568d59c35947b63
2,250,yes,35,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,864,1536,864,1536,127319.76,1/5/21,,5a592c20f6c517000194f51d,5ff3b8049bf07d9c7a88d11a,5ff3cca3d4f1e45400d1d9c6
2,251,yes,30,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,148,1920,1080,1920,126555,1/5/21,,5f2a30e6a305a12075380ae4,5ff3b8049bf07d9c7a88d11a,5ff3ca73eae543a2cbaff535
2,252,yes,38,48,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,141334.54,1/5/21,None,5c8b30af1a9e6500010eabfb,5ff3b8049bf07d9c7a88d11a,5ff3cef99bca6f9dd92841f8
2,253,no,62,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,136566.435,1/5/21,,5eb6e12a2541f25eb790569a,5ff3b8049bf07d9c7a88d11a,5ff3d05b9bf07d9edb68acbc
2,254,no,30,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,720,1280,720,1280,708524.77,1/5/21,"One of the most weirdest survey I have done. That's not even a good thing. 
",5a1cc4d3fe645f0001ea08f3,5ff3b8049bf07d9c7a88d11a,5ff3d04991948a565f06592d
