batchNum,subjectIDCum,subjectID,trialNum,longerArm,response_longerArm,response_yesNo,response_AFC,AFCquestion,RT_longerArm,RT_yesNo,RT_AFC,RT_IBfamiliarity,RT_age,RT_ishihara,aboveBelow,trialType,IBstimulus_color,IBstimulus_location,trialTime
3,712,82,3,vertical,vertical,no,blue,reportColor,4052.6,10379.245,18135.635,11123.925,11268.91,31083.335,above,IBstimulus_present,red,right,92854.27
3,713,83,0,vertical,vertical,null,null,null,3333.875,null,null,null,null,null,below,IBstimulus_absent,null,null,7675.79
3,713,83,1,vertical,vertical,null,null,null,1906.925,null,null,null,null,null,below,IBstimulus_absent,null,null,5836.485
3,713,83,2,vertical,vertical,null,null,null,2413.37,null,null,null,null,null,below,IBstimulus_absent,null,null,5302.78
3,713,83,3,vertical,vertical,yes,blue,reportColor,4368.68,3567.815,2584.275,4687.225,3624.915,5067.485,below,IBstimulus_present,blue,right,26807.305
3,714,84,0,vertical,vertical,null,null,null,3734.945,null,null,null,null,null,below,IBstimulus_absent,null,null,9567.44
3,714,84,1,vertical,vertical,null,null,null,3131.94,null,null,null,null,null,above,IBstimulus_absent,null,null,7029.9
3,714,84,2,horizontal,horizontal,null,null,null,1736.435,null,null,null,null,null,above,IBstimulus_absent,null,null,5604.455
3,714,84,3,horizontal,horizontal,yes,red,reportColor,2910.09,3714.12,6469.385,14245.555,3851.7,4231.53,above,IBstimulus_present,red,left,39408.02
3,715,85,0,vertical,vertical,null,null,null,4528.865,null,null,null,null,null,above,IBstimulus_absent,null,null,11982.06
3,715,85,1,horizontal,horizontal,null,null,null,1341.445,null,null,null,null,null,below,IBstimulus_absent,null,null,6915.985
3,715,85,2,vertical,vertical,null,null,null,1295.05,null,null,null,null,null,below,IBstimulus_absent,null,null,6500.115
3,715,85,3,vertical,vertical,no,blue,reportColor,1120.52,8343.08,21933.85,3612.965,3250.29,3932.84,below,IBstimulus_present,red,right,46759.05
3,716,86,0,horizontal,horizontal,null,null,null,1737.73,null,null,null,null,null,above,IBstimulus_absent,null,null,6422.52
3,716,86,1,vertical,vertical,null,null,null,1979.665,null,null,null,null,null,above,IBstimulus_absent,null,null,5872.91
3,716,86,2,vertical,vertical,null,null,null,1771.04,null,null,null,null,null,below,IBstimulus_absent,null,null,5356.685
3,716,86,3,horizontal,horizontal,yes,blue,reportColor,1094.785,3997.63,4969.655,12365.58,4523.615,3827.575,below,IBstimulus_present,red,right,33960.465
3,717,87,0,horizontal,horizontal,null,null,null,6738.255,null,null,null,null,null,below,IBstimulus_absent,null,null,15048.82
3,717,87,1,horizontal,horizontal,null,null,null,3411.685,null,null,null,null,null,above,IBstimulus_absent,null,null,13380.415
3,717,87,2,horizontal,horizontal,null,null,null,2704.465,null,null,null,null,null,below,IBstimulus_absent,null,null,7457.895
3,717,87,3,vertical,vertical,yes,blue,reportColor,2590.95,3836.06,4319.71,5117.735,3485.905,4624.905,above,IBstimulus_present,blue,left,27522.66
3,718,88,0,vertical,vertical,null,null,null,3371.885,null,null,null,null,null,above,IBstimulus_absent,null,null,9077.665
3,718,88,1,vertical,vertical,null,null,null,3180.505,null,null,null,null,null,above,IBstimulus_absent,null,null,7179.215
3,718,88,2,horizontal,horizontal,null,null,null,1909.36,null,null,null,null,null,below,IBstimulus_absent,null,null,5336.49
3,718,88,3,vertical,vertical,no,blue,reportColor,4008.33,4018.86,6894.175,7322.45,4457.76,11666.27,below,IBstimulus_absent,null,null,41846.605
3,719,89,0,vertical,vertical,null,null,null,2462.605,null,null,null,null,null,above,IBstimulus_absent,null,null,8874.215
3,719,89,1,horizontal,horizontal,null,null,null,1985.53,null,null,null,null,null,below,IBstimulus_absent,null,null,8843.73
3,719,89,2,horizontal,horizontal,null,null,null,1669.56,null,null,null,null,null,above,IBstimulus_absent,null,null,8071.51
3,719,89,3,vertical,vertical,yes,red,reportColor,1513.35,5085.38,1754.85,5140.975,4361.275,5605.6,below,IBstimulus_present,red,left,27228.96
3,720,90,0,vertical,vertical,null,null,null,3214.445,null,null,null,null,null,below,IBstimulus_absent,null,null,13581.42
3,720,90,1,horizontal,horizontal,null,null,null,2150.285,null,null,null,null,null,above,IBstimulus_absent,null,null,8500.51
3,720,90,2,horizontal,horizontal,null,null,null,3831.865,null,null,null,null,null,below,IBstimulus_absent,null,null,9363.2
3,720,90,3,horizontal,horizontal,yes,red,reportColor,2216.985,9161.185,10713.095,7676,3665.135,5544.755,above,IBstimulus_absent,null,null,43914.755
3,721,91,0,vertical,vertical,null,null,null,3238.485,null,null,null,null,null,above,IBstimulus_absent,null,null,8541.59
3,721,91,1,horizontal,horizontal,null,null,null,1884.68,null,null,null,null,null,above,IBstimulus_absent,null,null,8913.98
3,721,91,2,horizontal,horizontal,null,null,null,1939.37,null,null,null,null,null,above,IBstimulus_absent,null,null,5302.395
3,721,91,3,horizontal,vertical,yes,blue,reportColor,7073.16,3642.255,4453.915,4976.61,3104.775,4308.045,below,IBstimulus_present,blue,left,30936.585
3,722,92,0,horizontal,null,null,null,null,null,null,null,null,null,null,below,IBstimulus_absent,null,null,
3,722,92,1,vertical,null,null,null,null,null,null,null,null,null,null,above,IBstimulus_absent,null,null,
3,722,92,2,horizontal,null,null,null,null,null,null,null,null,null,null,above,IBstimulus_absent,null,null,
3,722,92,3,horizontal,null,null,null,reportColor,null,null,null,null,null,null,below,IBstimulus_absent,null,null,
3,723,93,0,vertical,vertical,null,null,null,4155.765,null,null,null,null,null,above,IBstimulus_absent,null,null,11824.635
3,723,93,1,vertical,vertical,null,null,null,3695.57,null,null,null,null,null,below,IBstimulus_absent,null,null,7823.265
3,723,93,2,vertical,vertical,null,null,null,3407.77,null,null,null,null,null,below,IBstimulus_absent,null,null,6826.245
3,723,93,3,vertical,vertical,yes,red,reportColor,3610.06,4766.65,5595.29,9819.665,4332.12,6801.09,above,IBstimulus_present,red,right,43303.185
3,724,94,0,horizontal,horizontal,null,null,null,3035.445,null,null,null,null,null,above,IBstimulus_absent,null,null,10708.54
3,724,94,1,vertical,vertical,null,null,null,3552.52,null,null,null,null,null,above,IBstimulus_absent,null,null,16138.26
3,724,94,2,horizontal,horizontal,null,null,null,2285.035,null,null,null,null,null,above,IBstimulus_absent,null,null,6221.315
3,724,94,3,vertical,vertical,no,blue,reportColor,1996.17,7379.7,7655.37,4658.125,3142.54,9006.15,above,IBstimulus_absent,null,null,42923.64
3,725,95,0,vertical,horizontal,null,null,null,3145.65,null,null,null,null,null,above,IBstimulus_absent,null,null,6997.905
3,725,95,1,vertical,vertical,null,null,null,1170.91,null,null,null,null,null,below,IBstimulus_absent,null,null,4953.775
3,725,95,2,horizontal,horizontal,null,null,null,3278.98,null,null,null,null,null,above,IBstimulus_absent,null,null,5966.495
3,725,95,3,vertical,vertical,yes,red,reportColor,1744.76,2751.325,2048.09,2822.8,3453.965,3193.225,above,IBstimulus_present,red,right,18718.25
3,726,96,0,vertical,vertical,null,null,null,7363.205,null,null,null,null,null,below,IBstimulus_absent,null,null,13209.045
3,726,96,1,horizontal,horizontal,null,null,null,1345.03,null,null,null,null,null,below,IBstimulus_absent,null,null,6676.575
3,726,96,2,horizontal,horizontal,null,null,null,1376.33,null,null,null,null,null,below,IBstimulus_absent,null,null,4629.605
3,726,96,3,vertical,vertical,yes,red,reportColor,1669.1,8829.085,5516.465,5659.03,3172.225,4118.09,above,IBstimulus_present,red,right,32200.41
3,727,97,0,vertical,vertical,null,null,null,3203.85,null,null,null,null,null,below,IBstimulus_absent,null,null,9078.36
3,727,97,1,horizontal,horizontal,null,null,null,2534.24,null,null,null,null,null,below,IBstimulus_absent,null,null,6993.345
3,727,97,2,vertical,vertical,null,null,null,2085.435,null,null,null,null,null,below,IBstimulus_absent,null,null,5699.36
3,727,97,3,vertical,vertical,yes,red,reportColor,1886.28,3982.91,4527.775,4479.58,3416.33,4327.555,below,IBstimulus_present,red,left,26474.69
3,728,98,0,vertical,vertical,null,null,null,4056,null,null,null,null,null,above,IBstimulus_absent,null,null,18481
3,728,98,1,horizontal,horizontal,null,null,null,2380,null,null,null,null,null,below,IBstimulus_absent,null,null,8007
3,728,98,2,vertical,vertical,null,null,null,2565,null,null,null,null,null,below,IBstimulus_absent,null,null,7901
3,728,98,3,vertical,vertical,no,blue,reportColor,2364,9299,14923,9764,5245,6018,below,IBstimulus_absent,null,null,51913
3,729,99,0,vertical,vertical,null,null,null,4582,null,null,null,null,null,above,IBstimulus_absent,null,null,12950
3,729,99,1,vertical,vertical,null,null,null,1675,null,null,null,null,null,above,IBstimulus_absent,null,null,11694
3,729,99,2,vertical,vertical,null,null,null,1883,null,null,null,null,null,below,IBstimulus_absent,null,null,5311
3,729,99,3,horizontal,horizontal,no,red,reportColor,1640,4346,6956,6817,3935,4211,below,IBstimulus_absent,null,null,36142
3,730,100,0,vertical,horizontal,null,null,null,3274.085,null,null,null,null,null,above,IBstimulus_absent,null,null,11074.02
3,730,100,1,horizontal,horizontal,null,null,null,2316.16,null,null,null,null,null,above,IBstimulus_absent,null,null,11454.945
3,730,100,2,vertical,vertical,null,null,null,2118.885,null,null,null,null,null,below,IBstimulus_absent,null,null,6820.635
3,730,100,3,horizontal,horizontal,no,blue,reportColor,1619.665,4549.11,6032.515,7518.735,4309.705,8795.94,above,IBstimulus_present,red,left,42239.58
3,731,101,0,horizontal,horizontal,null,null,null,2799.835,null,null,null,null,null,below,IBstimulus_absent,null,null,12880.97
3,731,101,1,horizontal,vertical,null,null,null,2383.355,null,null,null,null,null,above,IBstimulus_absent,null,null,10260.56
3,731,101,2,horizontal,horizontal,null,null,null,2397.865,null,null,null,null,null,below,IBstimulus_absent,null,null,6906.3
3,731,101,3,horizontal,horizontal,no,red,reportColor,1390.515,5957.55,8472.875,6505.425,2924.3,3907.485,above,IBstimulus_absent,null,null,32015.64
3,732,102,0,vertical,vertical,null,null,null,3651.245,null,null,null,null,null,above,IBstimulus_absent,null,null,9271.16
3,732,102,1,vertical,vertical,null,null,null,2336.265,null,null,null,null,null,below,IBstimulus_absent,null,null,6939.115
3,732,102,2,vertical,vertical,null,null,null,2325.31,null,null,null,null,null,below,IBstimulus_absent,null,null,6998.105
3,732,102,3,vertical,horizontal,yes,red,reportColor,3870.87,3502.68,3787.1,3989.165,4822.905,4229.27,above,IBstimulus_present,red,right,27480.52
3,733,103,0,vertical,vertical,null,null,null,4313.695,null,null,null,null,null,above,IBstimulus_absent,null,null,9763.925
3,733,103,1,horizontal,horizontal,null,null,null,2143.335,null,null,null,null,null,above,IBstimulus_absent,null,null,7239.65
3,733,103,2,vertical,vertical,null,null,null,2078.155,null,null,null,null,null,above,IBstimulus_absent,null,null,5248.545
3,733,103,3,vertical,vertical,no,blue,reportColor,2835.685,6261.61,7558.045,12757.6,4309.705,5168.07,above,IBstimulus_absent,null,null,42155.64
3,734,104,0,vertical,vertical,null,null,null,7776.535,null,null,null,null,null,above,IBstimulus_absent,null,null,13749.96
3,734,104,1,vertical,vertical,null,null,null,1815.815,null,null,null,null,null,above,IBstimulus_absent,null,null,6643.515
3,734,104,2,vertical,vertical,null,null,null,1390.675,null,null,null,null,null,below,IBstimulus_absent,null,null,7205.55
3,734,104,3,vertical,vertical,yes,blue,reportColor,3768.53,2897.95,4791.41,3646.99,2092.835,3294.725,below,IBstimulus_present,blue,right,24160.225
3,735,105,0,vertical,vertical,null,null,null,4847.385,null,null,null,null,null,above,IBstimulus_absent,null,null,10389.035
3,735,105,1,vertical,vertical,null,null,null,2064.17,null,null,null,null,null,below,IBstimulus_absent,null,null,7978.815
3,735,105,2,horizontal,horizontal,null,null,null,1985.895,null,null,null,null,null,below,IBstimulus_absent,null,null,5935.57
3,735,105,3,vertical,horizontal,yes,blue,reportColor,2257.67,12902.695,8513.41,7912.51,4529.14,12236.825,below,IBstimulus_present,blue,right,52647.885
3,736,106,0,horizontal,vertical,null,null,null,5053,null,null,null,null,null,below,IBstimulus_absent,null,null,17561
3,736,106,1,vertical,vertical,null,null,null,3321,null,null,null,null,null,above,IBstimulus_absent,null,null,8174
3,736,106,2,vertical,vertical,null,null,null,3986,null,null,null,null,null,below,IBstimulus_absent,null,null,7996
3,736,106,3,horizontal,horizontal,no,red,reportColor,4823,8860,18558,8026,6580,6263,below,IBstimulus_absent,null,null,57104
3,737,107,0,horizontal,horizontal,null,null,null,3006.1,null,null,null,null,null,below,IBstimulus_absent,null,null,9099.445
3,737,107,1,horizontal,horizontal,null,null,null,2073.77,null,null,null,null,null,above,IBstimulus_absent,null,null,9749.095
3,737,107,2,horizontal,horizontal,null,null,null,1543.02,null,null,null,null,null,below,IBstimulus_absent,null,null,4984.97
3,737,107,3,vertical,vertical,yes,blue,reportColor,1922.96,4450.87,3637.68,3299.115,3051.625,2727.67,above,IBstimulus_present,red,right,23721.395
3,738,108,0,horizontal,horizontal,null,null,null,2309.3,null,null,null,null,null,above,IBstimulus_absent,null,null,7916.28
3,738,108,1,vertical,vertical,null,null,null,1875.905,null,null,null,null,null,above,IBstimulus_absent,null,null,6761.345
3,738,108,2,horizontal,horizontal,null,null,null,1725.83,null,null,null,null,null,above,IBstimulus_absent,null,null,6748.585
3,738,108,3,vertical,vertical,no,blue,reportColor,1539.135,4796.305,6003.91,8716.74,4015.645,5503.35,above,IBstimulus_absent,null,null,35679.97
3,739,109,0,vertical,vertical,null,null,null,3371.885,null,null,null,null,null,above,IBstimulus_absent,null,null,9077.665
3,739,109,1,vertical,vertical,null,null,null,3180.505,null,null,null,null,null,above,IBstimulus_absent,null,null,7179.215
3,739,109,2,horizontal,horizontal,null,null,null,1909.36,null,null,null,null,null,below,IBstimulus_absent,null,null,5336.49
3,739,109,3,vertical,vertical,no,blue,reportColor,4008.33,4018.86,6894.175,7322.45,4457.76,11666.27,below,IBstimulus_absent,null,null,41846.605
3,740,110,0,vertical,vertical,null,null,null,4847.385,null,null,null,null,null,above,IBstimulus_absent,null,null,10389.035
3,740,110,1,vertical,vertical,null,null,null,2064.17,null,null,null,null,null,below,IBstimulus_absent,null,null,7978.815
3,740,110,2,horizontal,horizontal,null,null,null,1985.895,null,null,null,null,null,below,IBstimulus_absent,null,null,5935.57
3,740,110,3,vertical,horizontal,yes,blue,reportColor,2257.67,12902.695,8513.41,7912.51,4529.14,12236.825,below,IBstimulus_present,blue,right,52647.885
3,741,111,0,horizontal,vertical,null,null,null,4763.415,null,null,null,null,null,below,IBstimulus_absent,null,null,87676.57
3,741,111,1,horizontal,horizontal,null,null,null,2666.34,null,null,null,null,null,above,IBstimulus_absent,null,null,7297.655
3,741,111,2,horizontal,horizontal,null,null,null,2611.045,null,null,null,null,null,above,IBstimulus_absent,null,null,6236.64
3,741,111,3,horizontal,horizontal,no,blue,reportColor,1786.445,3689.85,10966.025,6471.26,5957.345,20623.68,below,IBstimulus_present,blue,left,86128.02
3,742,112,0,vertical,vertical,null,null,null,4446.355,null,null,null,null,null,above,IBstimulus_absent,null,null,10079.255
3,742,112,1,vertical,vertical,null,null,null,2341.735,null,null,null,null,null,above,IBstimulus_absent,null,null,5832.675
3,742,112,2,vertical,vertical,null,null,null,1761.875,null,null,null,null,null,above,IBstimulus_absent,null,null,5000.68
3,742,112,3,horizontal,horizontal,no,red,reportColor,2217.395,9040.78,9725.505,11075.46,3596.88,3622.94,above,IBstimulus_absent,null,null,43673.93
3,743,113,0,horizontal,horizontal,null,null,null,3153.99,null,null,null,null,null,below,IBstimulus_absent,null,null,10950.895
3,743,113,1,vertical,vertical,null,null,null,2550.260001,null,null,null,null,null,above,IBstimulus_absent,null,null,6293.92
3,743,113,2,vertical,vertical,null,null,null,1808.665001,null,null,null,null,null,above,IBstimulus_absent,null,null,5606.315
3,743,113,3,horizontal,horizontal,no,blue,reportColor,1977.42,4791.44,4815.845001,7526.550001,3319.035,3960.395,below,IBstimulus_absent,null,null,29561.825
3,744,114,0,vertical,vertical,null,null,null,3019,null,null,null,null,null,below,IBstimulus_absent,null,null,12893
3,744,114,1,vertical,vertical,null,null,null,2442,null,null,null,null,null,below,IBstimulus_absent,null,null,7167
3,744,114,2,vertical,vertical,null,null,null,3182,null,null,null,null,null,below,IBstimulus_absent,null,null,7305
3,744,114,3,horizontal,horizontal,no,blue,reportColor,2192,6405,10859,5091,5266,7885,above,IBstimulus_absent,null,null,42404
3,745,115,0,horizontal,vertical,null,null,null,4843.085,null,null,null,null,null,below,IBstimulus_absent,null,null,15117.685
3,745,115,1,vertical,vertical,null,null,null,3404.765,null,null,null,null,null,above,IBstimulus_absent,null,null,7308.64
3,745,115,2,horizontal,horizontal,null,null,null,1976.475,null,null,null,null,null,below,IBstimulus_absent,null,null,5302.9
3,745,115,3,horizontal,horizontal,no,blue,reportColor,2790.925,5047.495,15271.765,10815.45,4711.615,12047.625,below,IBstimulus_present,blue,right,53955.925
3,746,116,0,horizontal,horizontal,null,null,null,4791.575,null,null,null,null,null,above,IBstimulus_absent,null,null,14278.345
3,746,116,1,horizontal,horizontal,null,null,null,3055.955,null,null,null,null,null,above,IBstimulus_absent,null,null,23620.615
3,746,116,2,vertical,vertical,null,null,null,4625.845,null,null,null,null,null,below,IBstimulus_absent,null,null,7988.445
3,746,116,3,horizontal,horizontal,yes,blue,reportColor,2923.69,5434.665,3048.98,6118.13,4805.53,6878.235,above,IBstimulus_present,blue,right,48543.2
3,747,117,0,horizontal,horizontal,null,null,null,3508.27,null,null,null,null,null,above,IBstimulus_absent,null,null,9495.85
3,747,117,1,vertical,vertical,null,null,null,2364.775,null,null,null,null,null,below,IBstimulus_absent,null,null,5572.23
3,747,117,2,vertical,vertical,null,null,null,2117.52,null,null,null,null,null,below,IBstimulus_absent,null,null,5300.815
3,747,117,3,horizontal,horizontal,no,blue,reportColor,2190.195,2295.64,5871.385,4855.46,8471.925,3821.105,below,IBstimulus_absent,null,null,30958.19
3,748,118,0,vertical,vertical,null,null,null,4363.66,null,null,null,null,null,above,IBstimulus_absent,null,null,18062.5
3,748,118,1,horizontal,horizontal,null,null,null,3014.655,null,null,null,null,null,above,IBstimulus_absent,null,null,10857.79
3,748,118,2,horizontal,horizontal,null,null,null,1563.48,null,null,null,null,null,below,IBstimulus_absent,null,null,9655.095
3,748,118,3,horizontal,horizontal,no,blue,reportColor,1520.04,8541.895,16433.08,9313.67,4592.06,6774.905,below,IBstimulus_absent,null,null,50824.79
3,749,119,0,horizontal,horizontal,null,null,null,2956.935,null,null,null,null,null,above,IBstimulus_absent,null,null,11428.98
3,749,119,1,horizontal,horizontal,null,null,null,1496.305,null,null,null,null,null,above,IBstimulus_absent,null,null,5658.475
3,749,119,2,horizontal,horizontal,null,null,null,2221.795,null,null,null,null,null,below,IBstimulus_absent,null,null,5370.78
3,749,119,3,horizontal,vertical,yes,red,reportColor,2301.96,3093.705,2073.58,5333.69,2517.55,3071.79,above,IBstimulus_present,red,left,22886.395
3,750,120,0,vertical,vertical,null,null,null,3540.91,null,null,null,null,null,below,IBstimulus_absent,null,null,9128.46
3,750,120,1,horizontal,horizontal,null,null,null,1871.76,null,null,null,null,null,above,IBstimulus_absent,null,null,7884.635
3,750,120,2,vertical,vertical,null,null,null,2266.415,null,null,null,null,null,above,IBstimulus_absent,null,null,4975.425
3,750,120,3,horizontal,horizontal,yes,blue,reportColor,4226.42,4320.48,2297,8662.365,3080.455,3961.79,above,IBstimulus_present,blue,left,29176.16
3,751,121,0,vertical,vertical,null,null,null,1917,null,null,null,null,null,below,IBstimulus_absent,null,null,9988
3,751,121,1,horizontal,horizontal,null,null,null,1843,null,null,null,null,null,below,IBstimulus_absent,null,null,6109
3,751,121,2,horizontal,horizontal,null,null,null,2276,null,null,null,null,null,above,IBstimulus_absent,null,null,7255
3,751,121,3,horizontal,horizontal,no,red,reportColor,2037,7050,9485,7870,3344,5556,above,IBstimulus_present,red,left,39669
3,752,122,0,vertical,vertical,null,null,null,2757.24,null,null,null,null,null,above,IBstimulus_absent,null,null,12502.29
3,752,122,1,vertical,vertical,null,null,null,2412.605,null,null,null,null,null,above,IBstimulus_absent,null,null,6735.475
3,752,122,2,vertical,vertical,null,null,null,1625.51,null,null,null,null,null,above,IBstimulus_absent,null,null,5158.31
3,752,122,3,vertical,horizontal,yes,blue,reportColor,2306.485,5889.155,14405.17,6120.13,4320.99,5551.085,below,IBstimulus_present,red,right,42300.415
3,753,123,0,horizontal,horizontal,null,null,null,3618.54,null,null,null,null,null,above,IBstimulus_absent,null,null,11570.57
3,753,123,1,vertical,horizontal,null,null,null,7271.63,null,null,null,null,null,above,IBstimulus_absent,null,null,10286.405
3,753,123,2,vertical,vertical,null,null,null,2368.275,null,null,null,null,null,above,IBstimulus_absent,null,null,25745.74
3,753,123,3,horizontal,horizontal,yes,blue,reportColor,2757.27,4044.86,3114.77,2665.68,4471.815,6732.735,below,IBstimulus_absent,null,null,26886.665
3,754,124,0,vertical,vertical,null,null,null,4293.785,null,null,null,null,null,above,IBstimulus_absent,null,null,10594.74
3,754,124,1,horizontal,horizontal,null,null,null,2429.26,null,null,null,null,null,below,IBstimulus_absent,null,null,6232.63
3,754,124,2,horizontal,horizontal,null,null,null,2900.42,null,null,null,null,null,below,IBstimulus_absent,null,null,6390.34
3,754,124,3,horizontal,horizontal,yes,blue,reportColor,3141.565,3639.555,5804.735,8276.39,2953.075,6080.755,above,IBstimulus_present,blue,left,33423.63
3,755,125,0,horizontal,horizontal,null,null,null,3145.91,null,null,null,null,null,below,IBstimulus_absent,null,null,9277.09
3,755,125,1,horizontal,horizontal,null,null,null,2467.82,null,null,null,null,null,below,IBstimulus_absent,null,null,14478.62
3,755,125,2,horizontal,horizontal,null,null,null,2861.065,null,null,null,null,null,above,IBstimulus_absent,null,null,7174.6
3,755,125,3,vertical,vertical,yes,blue,reportColor,1781.495,8048.19,7611.655,5353.925,3560.33,5380.095,below,IBstimulus_present,blue,right,35159.645
3,756,126,0,horizontal,null,null,null,null,null,null,null,null,null,null,above,IBstimulus_absent,null,null,
3,756,126,1,vertical,null,null,null,null,null,null,null,null,null,null,above,IBstimulus_absent,null,null,
3,756,126,2,horizontal,null,null,null,null,null,null,null,null,null,null,below,IBstimulus_absent,null,null,
3,756,126,3,vertical,null,null,null,reportColor,null,null,null,null,null,null,above,IBstimulus_present,blue,right,
3,757,127,0,horizontal,horizontal,null,null,null,2925,null,null,null,null,null,below,IBstimulus_absent,null,null,9696
3,757,127,1,horizontal,horizontal,null,null,null,1776,null,null,null,null,null,above,IBstimulus_absent,null,null,6154
3,757,127,2,horizontal,horizontal,null,null,null,2082,null,null,null,null,null,above,IBstimulus_absent,null,null,7006
3,757,127,3,horizontal,horizontal,yes,blue,reportColor,7185,3116,4702,4814,2711,5771,above,IBstimulus_present,blue,left,32777
3,758,128,0,vertical,vertical,null,null,null,2348.48,null,null,null,null,null,below,IBstimulus_absent,null,null,17685.21
3,758,128,1,horizontal,horizontal,null,null,null,1425.03,null,null,null,null,null,above,IBstimulus_absent,null,null,7404.815
3,758,128,2,horizontal,horizontal,null,null,null,1651.83,null,null,null,null,null,below,IBstimulus_absent,null,null,5423.1
3,758,128,3,horizontal,horizontal,yes,blue,reportColor,1520.945,4407.92,7087.24,4768.115,3287.775,7527.855,above,IBstimulus_present,blue,left,32079.93
3,759,129,0,horizontal,horizontal,null,null,null,5460.7,null,null,null,null,null,below,IBstimulus_absent,null,null,9963.515
3,759,129,1,vertical,vertical,null,null,null,2489.175,null,null,null,null,null,above,IBstimulus_absent,null,null,7318.61
3,759,129,2,vertical,horizontal,null,null,null,1723.35,null,null,null,null,null,above,IBstimulus_absent,null,null,5531.305
3,759,129,3,vertical,vertical,yes,red,reportColor,1877.03,2469.29,1528.345,4138.315,2318.555,2873.78,above,IBstimulus_present,red,left,19514.11
3,760,130,0,vertical,vertical,null,null,null,4293.785,null,null,null,null,null,above,IBstimulus_absent,null,null,10594.74
3,760,130,1,horizontal,horizontal,null,null,null,2429.26,null,null,null,null,null,below,IBstimulus_absent,null,null,6232.63
3,760,130,2,horizontal,horizontal,null,null,null,2900.42,null,null,null,null,null,below,IBstimulus_absent,null,null,6390.34
3,760,130,3,horizontal,horizontal,yes,blue,reportColor,3141.565,3639.555,5804.735,8276.39,2953.075,6080.755,above,IBstimulus_present,blue,left,33423.63
3,761,131,0,horizontal,horizontal,null,null,null,10956,null,null,null,null,null,above,IBstimulus_absent,null,null,20475
3,761,131,1,horizontal,horizontal,null,null,null,4724,null,null,null,null,null,below,IBstimulus_absent,null,null,9491
3,761,131,2,horizontal,vertical,null,null,null,4760,null,null,null,null,null,above,IBstimulus_absent,null,null,8224
3,761,131,3,horizontal,horizontal,no,blue,reportColor,4367,7444,16401,84998,8480,10071,below,IBstimulus_absent,null,null,135175
3,762,132,0,horizontal,horizontal,null,null,null,2414.035,null,null,null,null,null,above,IBstimulus_absent,null,null,9403.475
3,762,132,1,horizontal,horizontal,null,null,null,2183.555,null,null,null,null,null,below,IBstimulus_absent,null,null,5480.99
3,762,132,2,vertical,vertical,null,null,null,1786.34,null,null,null,null,null,below,IBstimulus_absent,null,null,4621.425
3,762,132,3,horizontal,horizontal,yes,blue,reportColor,2241.135,4046.3,3275.82,4641.5,3717.475,4744.355,below,IBstimulus_present,blue,left,26433.52
3,763,133,0,vertical,vertical,null,null,null,2202.05,null,null,null,null,null,below,IBstimulus_absent,null,null,7090.46
3,763,133,1,horizontal,horizontal,null,null,null,1686.975,null,null,null,null,null,below,IBstimulus_absent,null,null,6707.015
3,763,133,2,horizontal,horizontal,null,null,null,1488.885,null,null,null,null,null,below,IBstimulus_absent,null,null,4610.02
3,763,133,3,horizontal,horizontal,no,red,reportColor,1956.725,3015.89,9796.35,7131.015,4804.455,4568.11,below,IBstimulus_absent,null,null,34154.455
3,764,134,0,horizontal,horizontal,null,null,null,3436.36,null,null,null,null,null,below,IBstimulus_absent,null,null,10618.575
3,764,134,1,horizontal,horizontal,null,null,null,1809.23,null,null,null,null,null,above,IBstimulus_absent,null,null,10686.885
3,764,134,2,horizontal,horizontal,null,null,null,2377.99,null,null,null,null,null,below,IBstimulus_absent,null,null,5433.83
3,764,134,3,vertical,vertical,yes,red,reportColor,2218.77,7950.945,5208.24,5679.005,8246.045,5111.61,above,IBstimulus_present,red,right,37617.91
3,765,135,0,horizontal,horizontal,null,null,null,3908.795,null,null,null,null,null,below,IBstimulus_absent,null,null,10534.27
3,765,135,1,vertical,vertical,null,null,null,20694.8,null,null,null,null,null,above,IBstimulus_absent,null,null,25669.185
3,765,135,2,vertical,vertical,null,null,null,1638.505,null,null,null,null,null,below,IBstimulus_absent,null,null,6334.615
3,765,135,3,horizontal,horizontal,no,blue,reportColor,1563.54,4503.93,7095.05,4495.55,3231.615,5751.555,below,IBstimulus_present,red,left,33820.165
3,766,136,0,horizontal,horizontal,null,null,null,2956.935,null,null,null,null,null,above,IBstimulus_absent,null,null,11428.98
3,766,136,1,horizontal,horizontal,null,null,null,1496.305,null,null,null,null,null,above,IBstimulus_absent,null,null,5658.475
3,766,136,2,horizontal,horizontal,null,null,null,2221.795,null,null,null,null,null,below,IBstimulus_absent,null,null,5370.78
3,766,136,3,horizontal,vertical,yes,red,reportColor,2301.96,3093.705,2073.58,5333.69,2517.55,3071.79,above,IBstimulus_present,red,left,22886.395
3,767,137,0,vertical,vertical,null,null,null,3586.895,null,null,null,null,null,below,IBstimulus_absent,null,null,10585.175
3,767,137,1,vertical,vertical,null,null,null,1910.095,null,null,null,null,null,below,IBstimulus_absent,null,null,9005.525
3,767,137,2,vertical,vertical,null,null,null,1543.74,null,null,null,null,null,above,IBstimulus_absent,null,null,5476.83
3,767,137,3,vertical,vertical,no,red,reportColor,1764.26,4601.785,3576.8,9395.795,2879.55,4228.44,below,IBstimulus_present,red,left,30082.05
